400 400
1.8112284421423812 -14.97263713854689 1
2.281126714098735 -14.9565743146135 1
2.750462722680831 -14.936824920403458 1
3.21912078363222 -14.913393823844952 1
3.6869853798002548 -14.88628680035034 1
4.1539411896094816 -14.8555105313926 1
4.619873115486596 -14.82107260285844 1
5.084666312230182 -14.782981503178508 1
5.548206215318479 -14.741246621235105 1
6.01037856914771 -14.695878244047972 1
6.47106945519439 -14.6468875542387 1
6.930165320094526 -14.59428662727438 1
7.387553003632814 -14.538088428491173 1
7.8431197666349215 -14.478306809898564 1
8.296753318756029 -14.414956506765037 1
8.7483418461586 -14.348053133986072 1
9.197774039072966 -14.277613182235287 1
9.6449391192334 -14.203654013899744 1
10.089726867183346 -14.126193858800383 1
10.532027649442751 -14.045251809698657 1
10.97173244553122 -13.960847817590427 1
11.408732874839824 -13.873002686788368 1
11.842921223345305 -13.781738069794002 1
12.274190470159962 -13.687076461960698 1
12.70243431391072 -13.589041195948884 1
13.127547198940688 -13.487656435974936 1
13.549424341327306 -13.382947171855001 1
13.967961754709695 -13.274939212845451 1
14.383056275919861 -13.163659181281266 1
14.79460559041102 -13.04913450601398 1
15.202508257476277 -12.931393415650975 1
15.60666373525249 -12.810464931597476 1
16.006972405502204 -12.686378860903247 1
16.403335598168105 -12.55916578891559 1
16.79565561569358 -12.428857071740554 1
17.18383575710394 -12.295484828514043 1
17.567780341841466 -12.159081933485034 1
17.947394733349363 -12.019682007912518 1
18.322585362398367 -11.877319411778327 1
18.693259750149853 -11.732029235318027 1
19.05932653095082 -11.58384729037156 1
19.420695474853826 -11.432810101556312 1
19.777277509857548 -11.27895489726423 1
20.12898474386159 -11.12231960048563 1
20.475730486330523 -10.962942819461784 1
20.817429269661908 -10.800863838168496 1
21.153996870252683 -10.636122606633252 1
21.48535032925906 -10.468759731088104 1
21.811407973044542 -10.298816463960906 1
22.132089433311435 -10.1263346937071 1
22.447315666910157 -9.951356934484988 1
22.75700897532247 -9.773926315676475 1
23.061093023812752 -9.594086571256469 1
23.35949286024345 -9.41188202901305 1
23.65213493354977 -9.227357599621282 1
23.938947111868682 -9.040558765573538 1
24.219858700318515 -8.851531569968632 1
24.49480045842411 -8.660322605162957 1
24.76370461718357 -8.466979001286129 1
25.026504895772245 -8.27154841462419 1
25.2831365178801 -8.074079015872925 1
25.533536227677903 -7.87461947826465 1
25.77764230540896 -7.673218965570937 1
26.015394582602156 -7.469927119984412 1
26.24673445690238 -7.264794049882855 1
26.471604906515356 -7.05787031747807 1
26.689950504262466 -6.849206926353221 1
26.901717431242822 -6.6388553088911 1
27.106853490098796 -6.426867313596855 1
27.305308117881843 -6.213295192318164 1
27.497032398515554 -5.998191587365856 1
27.681979074852705 -5.781609518538432 1
27.860102560323465 -5.563602370053457 1
28.031358950171718 -5.344223877389211 1
28.195706032277048 -5.123528114039574 1
28.353103297559255 -4.901569478185905 1
28.50351194996336 -4.6784026792885145 1
28.646894916022152 -4.454082724601779 1
28.78321685399427 -4.2286649056156085 1
28.912444162575454 -4.002204784426846 1
29.03454498918068 -3.7747581800442194 1
29.149489237795414 -3.546381154629653 1
29.257248576393778 -3.3171299996798522 1
29.357796443922005 -3.087061222151273 1
29.451108056845293 -2.8562315305320745 1
29.53716041525663 -2.6246978208641845 1
29.615932308545872 -2.392517162719454 1
29.68740432062787 -2.1597467851327896 1
29.75155883472824 -1.9264440624959769 1
29.80838003772561 -1.6926665004159442 1
29.857853924049355 -1.4584717215402838 1
29.899968299131707 -1.2239174513543494 1
29.934712782413598 -0.9890615039525821 1
29.962078809903254 -0.7539617677883913 1
29.982059636287108 -0.5186761914054452 1
29.994650336592432 -0.28326276915414583 1
30.0 0.0 0
29.996302725946023 0.23549032538673556 0
29.985211815106467 0.4709226059554702 0
29.96673000122378 0.7062388111953762 0
29.940861839786695 0.9413809392064463 0
29.90761370690735 1.176291030996087 0
29.866993797749693 1.4109111847651397 0
29.819012124509452 1.6451835701797994 0
29.763680513946344 1.879050442625923 0
29.7010126044689 2.1124541574422038 0
29.631023842772844 2.345337184128717 0
29.55373148003368 2.5776421205273166 0
29.469154567654567 2.8093117069704063 0
29.377313952570418 3.0402888403945822 0
29.278232272109452 3.2705165884156795 0
29.17193394841343 3.499938203361747 0
29.058445182417955 3.7284971362604953 0
28.93779394739436 3.956137050777762 0
28.81000998205471 4.182801837103575 0
28.675124783221627 4.4084356257823725 0
28.53317159806485 4.6329828014839824 0
28.384185415906263 4.856388016711963 0
28.22820295959558 5.078596205445928 0
28.065262676458715 5.299552596714494 0
27.895404728821074 5.519202728095493 0
27.718670984108165 5.737492459140145 0
27.535105004525914 5.9543679847178606 0
27.344752036323214 6.169775848278395 0
27.147658998639432 6.3836629550280835 0
26.943874471939527 6.595976585016911 0
26.73344868603972 6.806664406133177 0
26.516433507726568 7.015674487002583 0
26.292882427972607 7.222955309788528 0
26.062850548751648 7.42845578289048 0
25.826394569456916 7.632125253537287 0
25.583572772925564 7.833913520272321 0
25.334445011072788 8.033770845327386 0
25.079072690139263 8.231647966882315 0
24.817518755555408 8.427496111207283 0
24.54984767642629 8.621267004684793 0
24.276125429640967 8.812912885708378 0
23.996419483610175 9.002386516455148 0
23.710798781636385 9.189641194529175 0
23.419333724920303 9.374630764472947 0
23.12209615520806 9.557309629143978 0
22.819159337083267 9.737632760953835 0
22.510597939908443 9.915555712966743 0
22.196488019420105 10.091034629855104 0
21.8769069989822 10.264026258709146 0
21.551933650502395 10.434487959698147 0
21.22164807501599 10.60237771658049 0
20.88613168294223 10.767654147060034 0
20.54546717401786 10.93027651298624 0
20.199738516912866 11.090204730395499 0
19.8490309285335 11.247399379391227 0
19.493430853017557 11.40182171386028 0
19.133025940427235 11.553433671023289 0
18.767905025144664 11.702197880816552 0
18.39815810397564 11.8480776751032 0
18.023876313966703 11.991037096711342 0
17.64515190994125 12.131040908296953 0
17.26207824176013 12.268054601029371 0
16.874749731312278 12.402044403097179 0
16.48326184924117 12.532977288032466 0
16.08771109141272 12.66082098285135 0
15.68819495513054 12.785543976008771 0
15.284811915104264 12.907115525165631 0
14.877661399177086 13.025505664766301 0
14.46684376381824 13.14068521342469 0
14.052460269386676 13.25262578111701 0
13.634613055171874 13.361299776179493 0
13.21340511421808 13.466680412109321 0
12.78894026793806 13.568741714167091 0
12.361323140522677 13.667458525779205 0
11.9306591331526 13.762806514738577 0
11.497054398018548 13.85476217920216 0
11.060615812156296 13.9433028534838 0
10.621450951103158 14.028406713640985 0
10.17966806238222 14.110052782854105 0
9.735376038820942 14.18822093659694 0
9.288684391710726 14.26289190759705 0
8.839703223814043 14.334047290584852 0
8.388543202225742 14.401669546830258 0
7.9353155310953 14.465742008465707 0
7.4801319242166375 14.526248882594528 0
7.023104577492386 14.583175255183672 0
6.5643461412793025 14.636507094739779 0
6.103969692621582 14.68623125576774 0
5.642088707379148 14.73233548201086 0
5.178817032257502 14.774808409471843 0
4.714268856746292 14.81363956921384 0
4.248558684973243 14.848819389940891 0
3.781801307480683 14.880339200357106 0
3.3141117729313487 14.908191231303999 0
2.8456053597506856 14.93236861767548 0
2.3763975477123984 14.952865400109994 0
1.9066039894744327 14.969676526459416 0
1.4363404820723744 14.982797853034327 0
0.9657229383771669 14.992226145625374 0
0.4948673585244135 14.99795908030045 0
0.0238898013219979 14.99999524397752 0
-0.44709364435658316 14.9983341347729 0
-0.9179668881864458 14.992976162124993 0
-1.3886138670057553 14.98392264669335 0
-1.85891857342364 14.971175820033146 0
-2.328765084414187 14.954738824045151 0
-2.7980375898897867 14.934615710201282 0
-3.2666204212465035 14.910811438545988 0
-3.7343980798747034 14.883331876473662 0
-4.201255265627715 14.852183797282434 0
-4.667076905241544 14.817374878504635 0
-5.131748180698731 14.778913700014417 0
-5.595154557529241 14.736809741912934 0
-6.057181813041524 14.691073382191641 0
-6.517716064476643 14.64171589417428 0
-6.9766437970786574 14.588749443738177 0
-7.433851892074362 14.53218708631552 0
-7.889227654555283 14.472042763675418 0
-8.342658841255345 14.408331300487438 0
-8.794033688217064 14.341068400667568 0
-9.243240938339778 14.270270643507427 0
-9.690169868802753 14.195955479587727 0
-10.134710318356774 14.118141226476954 0
-10.576752714477141 14.036847064216383 0
-11.016188100371746 13.95209303059247 0
-11.452908161837199 13.86390001619785 0
-11.886805253956709 13.772289759282106 0
-12.317772427632873 13.677284840393646 0
-12.745703455949075 13.578908676813905 0
-13.170492860352782 13.477185516785362 0
-13.592035936654447 13.372140433534698 0
-14.010228780835506 13.26379931909263 0
-14.424968314659113 13.152188877911927 0
-14.83615231107744 13.037336620285137 0
-15.243679419429073 12.919270855563738 0
-15.647449190420408 12.798020685180305 0
-16.04736210088489 12.673615995475437 0
-16.44331957831401 12.54608745033123 0
-16.835224025153927 12.415466483613091 0
-17.222978842861785 12.281785291421755 0
-17.606488455715777 12.145076824157464 0
-17.985658334373188 12.005374778398135 0
-18.36039501917036 11.862713588593717 0
-18.73060614315921 11.717128418578573 0
-19.09620045487416 11.56865515290416 0
-19.45708784082436 11.417330387994 0
-19.81317934770524 11.263191423123228 0
-20.164387204324193 11.106276251224875 0
-20.51062484323483 10.946623549525194 0
-20.85180692207454 10.7842726700103 0
-21.187849344600156 10.619263629726483 0
-21.51866928141636 10.45163710091663 0
-21.844185190391872 10.281434400995128 0
-22.164316836758413 10.108697482363734 0
-22.47898531288732 9.933468922070931 0
-22.788113057739093 9.755791911317361 0
-23.091623875981032 9.575710244809818 0
-23.38944295676825 9.393268309966508 0
-23.681496892183404 9.208511075976233 0
-23.96771369533065 9.021484082714156 0
-24.248022818079303 8.83223342951693 0
-24.522355168452933 8.640805763819856 0
-24.790643127659443 8.447248269659056 0
-25.052820566758136 8.251608656041263 0
-25.308822862959484 8.053935145184296 0
-25.558586915553636 7.854276460631024 0
-25.802051161463847 7.652681815239709 0
-26.039155590420826 7.449200899053801 0
-26.269841759754343 7.243883867054105 0
-26.4940528087985 7.036781326796299 0
-26.711733472907035 6.827944325936944 0
-26.92283009707515 6.617424339651049 0
-27.12729064916477 6.405273257944147 0
-27.325064732729604 6.19154337286223 0
-27.516103599437145 5.976287365602539 0
-27.700360161084372 5.759558293528457 0
-27.877789001204313 5.541409577091642 0
-28.048346386260498 5.321894986664705 0
-28.21199027642664 5.10106862928761 0
-28.368680335948774 4.878984935331155 0
-28.518377943087465 4.655698645080625 0
-28.66104619963747 4.431264795243182 0
-28.79664994002256 4.2057387053821635 0
-28.925155739963344 3.9791759642815987 0
-29.046531924715826 3.7516324162444374 0
-29.160748576878767 3.523164147327762 0
-29.267777543767856 3.2938274715184326 0
-29.367592444354937 3.0636789168525285 0
-29.460168675770543 2.832775211482019 0
-29.545483419368107 2.6011732696921723 0
-29.62351564634843 2.3689301778729974 0
-29.694246122942978 2.1361031804483344 0
-29.75765741515468 1.9027496657659528 0
-29.813733893055172 1.6689271519522146 0
-29.86246173463734 1.434693272734684 0
-29.90382892922223 1.2001057632362941 0
-29.937825280419478 0.9652224457445548 0
-29.964442408640615 0.7301012154591513 0
-29.98367375316447 0.49480002622170177 0
-29.9955145737543 0.25937687623099503 0
-29.999961951826187 0.023889793747302424 0
-29.99701479116843 -0.21160317721068866 0
-29.986673818211727 -0.44704399117289045 0
-29.968941581850164 -0.6823746155251357 0
-29.94382245281289 -0.9175370448132961 0
-29.911322622586837 -1.1524733150408333 0
-29.871450101890623 -1.3871255179559976 0
-29.824214718699984 -1.6214358153253585 0
-29.769628115825373 -1.8553464531900339 0
-29.70770374804216 -2.0887997761012085 0
-29.638456878774228 -2.321738241331308 0
-29.561904576331774 -2.554104433057435 0
-29.47806570970425 -2.7858410765134494 0
-29.386960943909408 -3.0168910521074177 0
-29.288612734899687 -3.247197409500685 0
-29.183045324027198 -3.4767033816452604 0
-29.070284732068544 -3.705352398776081 0
-28.95035875281112 -3.93308810235458 0
-28.823296946202362 -4.15985435896023 0
-28.689130631063655 -4.385595274126567 0
-28.54789287737073 -4.610255206118348 0
-28.3996184981024 -4.833778779646416 0
-28.244344040659684 -5.056110899516835 0
-28.082107777857434 -5.277196764211068 0
-27.912949698490653 -5.496981879393698 0
-27.736911497477855 -5.7154120713444785 0
-27.554036565583935 -5.932433500311309 0
-27.36436997872493 -6.147992673780965 0
-27.167958486857543 -6.36203645966418 0
-26.964850502455967 -6.574512099391867 0
-26.755096088578927 -6.785367220919378 0
-26.538746946529894 -6.994549851635383 0
-26.315856403113493 -7.20200843117235 0
-26.08647939749128 -7.407691824115371 0
-25.85067246764001 -7.611549332606318 0
-25.608493736415912 -7.813530708840065 0
-25.36000289722827 -8.013586167449843 0
-25.10526119932593 -8.211666397778528 0
-24.844331432700226 -8.407722576033054 0
-24.577277912608224 -8.60170637731869 0
-24.304166463719973 -8.793569987550411 0
-24.025064403893747 -8.983266115238344 0
-23.74004052758315 -9.170748003144421 0
-23.44916508888036 -9.355969439807328 0
-23.15250978419952 -9.538884770932942 0
-22.85014773460473 -9.719448910647383 0
-22.542153467786697 -9.897617352610075 0
-22.228602899692845 -10.073346180983838 0
-21.909573315815198 -10.24659208125949 0
-21.5851433521406 -10.417312350932226 0
-21.255392975768192 -10.585464910027147 0
-20.92040346519869 -10.751008311471333 0
-20.58025739030048 -10.913901751309913 0
-20.235038591957395 -11.074105078763644 0
-19.884832161403157 -11.231578806125462 0
-19.52972441924774 -11.386284118493602 0
-19.169802894200522 -11.538182883338925 0
-18.805156301495956 -11.687237659903932 0
-18.435874521026427 -11.833411708431434 0
-18.062048575188303 -11.976668999220298 0
-17.683770606446274 -12.116974221506238 0
-17.301133854621572 -12.254292792165398 0
-16.914232633909894 -12.38859086423853 0
-16.523162309634202 -12.51983533527382 0
-16.128019274738712 -12.647993855486101 0
-15.728900926029452 -12.773034835730602 0
-15.325905640167436 -12.894927455289192 0
-14.919132749420264 -13.013641669467235 0
-14.508682517178297 -13.129148216999122 0
-14.094656113241124 -13.241418627260776 0
-13.677155588880783 -13.35042522728721 0
-13.256283851687739 -13.456141148593483 0
-12.832144640205561 -13.558540333797401 0
-12.404842498361047 -13.657597543042257 0
-11.974482749695676 -13.75328836021808 0
-11.541171471404962 -13.845589198979834 0
-11.105015468191999 -13.934477308561096 0
-10.66612224594171 -14.01993077938179 0
-10.22459998522235 -14.101928548448534 0
-9.780557514620481 -14.180450404546402 0
-9.334104283916467 -14.255476993220643 0
-8.885350337106717 -14.32698982154728 0
-8.434406285279486 -14.394971262691339 0
-7.981383279350998 -14.459404560251578 0
-7.5263929826682725 -14.520273832390712 0
-7.069547543485865 -14.577564075750043 0
-6.610959567323093 -14.631261169147546 0
-6.150742089208311 -14.68135187705854 0
-5.689008545817589 -14.727823852878048 0
-5.225872747514248 -14.77066564196404 0
-4.761448850296324 -14.809866684460834 0
-4.29585132765883 -14.845417317901944 0
-3.8291949423777716 -14.87730877959173 0
-3.3615947182228156 -14.905533208765265 0
-2.8931659116057755 -14.930083648525903 0
-2.4240239831714807 -14.950954047560053 0
-1.9542845693385467 -14.968139261628725 0
-1.4840634537968194 -14.98163505483551 0
-1.0134765389682805 -14.99143810067067 0
-0.5426398174389523 -14.997545982831074 0
-0.07166934336844616 -14.99995719581577 0
0.3993187961156401 -14.99867114529708 0
0.8702085095314768 -14.993688148267083 0
1.3408837296576976 -14.985009432959487 0
1.8112284421423812 -14.97263713854689 0
2.281126714098735 -14.9565743146135 0
2.750462722680831 -14.936824920403458 0
3.21912078363222 -14.913393823844952 0
3.6869853798002548 -14.88628680035034 0
4.1539411896094816 -14.8555105313926 0
4.619873115486596 -14.82107260285844 0
5.084666312230182 -14.782981503178508 0
5.548206215318479 -14.741246621235105 0
6.01037856914771 -14.695878244047972 0
6.47106945519439 -14.6468875542387 0
6.930165320094526 -14.59428662727438 0
7.387553003632814 -14.538088428491173 0
7.8431197666349215 -14.478306809898564 0
8.296753318756029 -14.414956506765037 0
8.7483418461586 -14.348053133986072 0
9.197774039072966 -14.277613182235287 0
9.6449391192334 -14.203654013899744 0
10.089726867183346 -14.126193858800383 0
10.532027649442751 -14.045251809698657 0
10.97173244553122 -13.960847817590427 0
11.408732874839824 -13.873002686788368 0
11.842921223345305 -13.781738069794002 0
12.274190470159962 -13.687076461960698 0
